Basin,Country,Year,Population(total),Population in largest city,Rural population,Rural population growth (annual %),Urban population growth (annual %),Employment in Services (% of total employment),Employment in industry (% of total employment),Employment in agriculture (% of total employment),Unemployment,"Agriculture, forestry, and fishing, value added (current US$)",GDP,GDP per capital index,Energy use per capita kg oil equivalent,Annual freshwater withdrawals (industry),Annual freshwater withdrawals (agriculture),Individuals using the Internet (% of population),Armed forces personnel (total),Military expenditure (current USD),Food imports,Food exports,Inflation,Electricity production from hydroelectric sources (% of total),Mortality rate infant (per 1000 live births),Population density people per sq km land area,Energy imports net percent of energy use,voice and accountability,Political stability and absence of violence terrorism,Government effectiveness,Regulatory quality,Rule of law estimate,Mean SPEI,Mean temp,Min temp,Sum snow,Sum rain,Max temp,Conflict
Mekong,China,2018,1402760000,25582138,572999405,-2.408696463,2.503400504,43.8279396,30.42056348,25.75149692,4.31,9.79E+11,1.41E+13,43.31382749,2310.144701,20.97248774,61.39306791,59.2,2695000,2.33E+11,6.18908396,2.910565147,2.0747904,17.24505215,6.4,149.4171945,21.66965058,-1.459388733,-0.298572481,0.496678442,-0.228585526,-0.186479196,0.34562212,6.0369651,0.7433509,281.275181,1023.851876,11.406287,1
Mekong,China,2019,1407745000,26317104,558762145,-2.516079661,2.290177234,44.46039724,30.81761299,24.72198964,4.56,1.02E+12,1.46E+13,42.66953741,2403.415074,20.22188268,61.1555836,64.1,2535000,2.40E+11,7.028201854,2.87450637,2.899234164,17.38204731,6.0,149.9481797,22.27726527,-1.626906276,-0.259780675,0.544862509,-0.304319978,-0.261681527,0.053982883,6.4576366,0.8513167,313.8966425,667.9756419,11.9829822,1
Mekong,China,2019,1407745000,26317104,558762145,-2.516079661,2.290177234,44.46039724,30.81761299,24.72198964,4.56,1.02E+12,1.46E+13,42.66953741,2403.415074,20.22188268,61.1555836,64.1,2535000,2.40E+11,7.028201854,2.87450637,2.899234164,17.38204731,6.0,149.9481797,22.27726527,-1.626906276,-0.259780675,0.544862509,-0.304319978,-0.261681527,0.053982883,6.4576366,0.8513167,313.8966425,667.9756419,11.9829822,1
Mekong,China,2019,1407745000,26317104,558762145,-2.516079661,2.290177234,44.46039724,30.81761299,24.72198964,4.56,1.02E+12,1.46E+13,42.66953741,2403.415074,20.22188268,61.1555836,64.1,2535000,2.40E+11,7.028201854,2.87450637,2.899234164,17.38204731,6.0,149.9481797,22.27726527,-1.626906276,-0.259780675,0.544862509,-0.304319978,-0.261681527,0.053982883,6.4576366,0.8513167,313.8966425,667.9756419,11.9829822,1
Mekong,China,2020,1411100000,27058479,544289492,-2.624262199,2.078140058,44.98025148,31.41988676,23.59986176,5,1.13E+12,1.50E+13,42.57237351,2472.543148,17.72609197,62.14454059,70.1,2535000,2.58E+11,8.210171199,2.68970992,2.419421895,17.4516307,5.5,150.3055428,23.02531787,-1.656358719,-0.474127859,0.643971682,-0.20264338,-0.102505103,-0.2600395,7.0020737,1.6360434,258.8406847,851.2626728,12.4161619,1
Mekong,China,2020,1411100000,27058479,544289492,-2.624262199,2.078140058,44.98025148,31.41988676,23.59986176,5,1.13E+12,1.50E+13,42.57237351,2472.543148,17.72609197,62.14454059,70.1,2535000,2.58E+11,8.210171199,2.68970992,2.419421895,17.4516307,5.5,150.3055428,23.02531787,-1.656358719,-0.474127859,0.643971682,-0.20264338,-0.102505103,-0.2600395,7.0020737,1.6360434,258.8406847,851.2626728,12.4161619,1
Mekong,China,2020,1411100000,27058479,544289492,-2.624262199,2.078140058,44.98025148,31.41988676,23.59986176,5,1.13E+12,1.50E+13,42.57237351,2472.543148,17.72609197,62.14454059,70.1,2535000,2.58E+11,8.210171199,2.68970992,2.419421895,17.4516307,5.5,150.3055428,23.02531787,-1.656358719,-0.474127859,0.643971682,-0.20264338,-0.102505103,-0.2600395,7.0020737,1.6360434,258.8406847,851.2626728,12.4161619,1
Mekong,China,2020,1411100000,27058479,544289492,-2.624262199,2.078140058,44.98025148,31.41988676,23.59986176,5,1.13E+12,1.50E+13,42.57237351,2472.543148,17.72609197,62.14454059,70.1,2535000,2.58E+11,8.210171199,2.68970992,2.419421895,17.4516307,5.5,150.3055428,23.02531787,-1.656358719,-0.474127859,0.643971682,-0.20264338,-0.102505103,-0.2600395,7.0020737,1.6360434,258.8406847,851.2626728,12.4161619,1
Mekong,China,2020,1411100000,27058479,544289492,-2.624262199,2.078140058,44.98025148,31.41988676,23.59986176,5,1.13E+12,1.50E+13,42.57237351,2472.543148,17.72609197,62.14454059,70.1,2535000,2.58E+11,8.210171199,2.68970992,2.419421895,17.4516307,5.5,150.3055428,23.02531787,-1.656358719,-0.474127859,0.643971682,-0.20264338,-0.102505103,-0.2600395,7.0020737,1.6360434,258.8406847,851.2626728,12.4161619,1
Mekong,China,2021,1412360000,27795702,529465517,-2.76132205,1.838530282,44.95333036,31.65712569,23.38954394,4.55,1.29E+12,1.82E+13,42.68226129,2634.356682,17.72609197,62.14454059,73.1,Null,2.86E+11,8.119673972,2.322785721,0.981015136,15.57147411,5.1,150.4397537,21.7428128,-1.641274571,-0.516462862,0.807911634,-0.332243532,0.010268886,-0.740618828,7.3562541,1.9540158,175.1711652,864.6372614,12.8704082,1
Mekong,China,2021,1412360000,27795702,529465517,-2.76132205,1.838530282,44.95333036,31.65712569,23.38954394,4.55,1.29E+12,1.82E+13,42.68226129,2634.356682,17.72609197,62.14454059,73.1,Null,2.86E+11,8.119673972,2.322785721,0.981015136,15.57147411,5.1,150.4397537,21.7428128,-1.641274571,-0.516462862,0.807911634,-0.332243532,0.010268886,-0.740618828,7.3562541,1.9540158,175.1711652,864.6372614,12.8704082,1
Mekong,China,2021,1412360000,27795702,529465517,-2.76132205,1.838530282,44.95333036,31.65712569,23.38954394,4.55,1.29E+12,1.82E+13,42.68226129,2634.356682,17.72609197,62.14454059,73.1,Null,2.86E+11,8.119673972,2.322785721,0.981015136,15.57147411,5.1,150.4397537,21.7428128,-1.641274571,-0.516462862,0.807911634,-0.332243532,0.010268886,-0.740618828,7.3562541,1.9540158,175.1711652,864.6372614,12.8704082,1
Mekong,China,2022,1412175000,28516903,514596570,-2.848480476,1.649480857,45.56327753,31.67903074,22.75769173,4.98,1.31E+12,1.83E+13,42.35543335,2690.560349,Null,Null,75.6,Null,2.92E+11,8.509863988,2.300244385,1.973575557,15.10723866,4.8,150.4200481,20.74549872,-1.60137105,-0.45127672,0.494212538,-0.418417633,-0.042176291,0.063857801,6.6327518,1.2831797,259.2468729,884.7814352,12.0356485,1
Mekong,China,2022,1412175000,28516903,514596570,-2.848480476,1.649480857,45.56327753,31.67903074,22.75769173,4.98,1.31E+12,1.83E+13,42.35543335,2690.560349,Null,Null,75.6,Null,2.92E+11,8.509863988,2.300244385,1.973575557,15.10723866,4.8,150.4200481,20.74549872,-1.60137105,-0.45127672,0.494212538,-0.418417633,-0.042176291,0.063857801,6.6327518,1.2831797,259.2468729,884.7814352,12.0356485,1
Mekong,China,2022,1412175000,28516903,514596570,-2.848480476,1.649480857,45.56327753,31.67903074,22.75769173,4.98,1.31E+12,1.83E+13,42.35543335,2690.560349,Null,Null,75.6,Null,2.92E+11,8.509863988,2.300244385,1.973575557,15.10723866,4.8,150.4200481,20.74549872,-1.60137105,-0.45127672,0.494212538,-0.418417633,-0.042176291,0.063857801,6.6327518,1.2831797,259.2468729,884.7814352,12.0356485,1
Mekong,China,2022,1412175000,28516903,514596570,-2.848480476,1.649480857,45.56327753,31.67903074,22.75769173,4.98,1.31E+12,1.83E+13,42.35543335,2690.560349,Null,Null,75.6,Null,2.92E+11,8.509863988,2.300244385,1.973575557,15.10723866,4.8,150.4200481,20.74549872,-1.60137105,-0.45127672,0.494212538,-0.418417633,-0.042176291,0.063857801,6.6327518,1.2831797,259.2468729,884.7814352,12.0356485,1
Mekong,China,2022,1412175000,28516903,514596570,-2.848480476,1.649480857,45.56327753,31.67903074,22.75769173,4.98,1.31E+12,1.83E+13,42.35543335,2690.560349,Null,Null,75.6,Null,2.92E+11,8.509863988,2.300244385,1.973575557,15.10723866,4.8,150.4200481,20.74549872,-1.60137105,-0.45127672,0.494212538,-0.418417633,-0.042176291,0.063857801,6.6327518,1.2831797,259.2468729,884.7814352,12.0356485,1
Mekong,China,2022,1412175000,28516903,514596570,-2.848480476,1.649480857,45.56327753,31.67903074,22.75769173,4.98,1.31E+12,1.83E+13,42.35543335,2690.560349,Null,Null,75.6,Null,2.92E+11,8.509863988,2.300244385,1.973575557,15.10723866,4.8,150.4200481,20.74549872,-1.60137105,-0.45127672,0.494212538,-0.418417633,-0.042176291,0.063857801,6.6327518,1.2831797,259.2468729,884.7814352,12.0356485,1
Mekong,China,2023,1410710000,29210808,499814553,-2.914609883,1.472761965,45.82884897,31.83744116,22.33370987,4.67,1.26E+12,1.83E+13,41.12971025,Null,Null,Null,77.5,Null,2.96E+11,8.984115917,2.456280799,0.234836829,Null,4.5,Null,Null,-1.504554152,-0.513097048,0.679014027,-0.356507808,-0.040129971,-0.687294273,7.0514483,1.5195194,244.9368005,834.277156,12.6241935,1
Mekong,China,2023,1410710000,29210808,499814553,-2.914609883,1.472761965,45.82884897,31.83744116,22.33370987,4.67,1.26E+12,1.83E+13,41.12971025,Null,Null,Null,77.5,Null,2.96E+11,8.984115917,2.456280799,0.234836829,Null,4.5,Null,Null,-1.504554152,-0.513097048,0.679014027,-0.356507808,-0.040129971,-0.687294273,7.0514483,1.5195194,244.9368005,834.277156,12.6241935,1
Mekong,Cambodia,1983,5636203,399475,4885179,3.270132094,5.839905891,Null,Null,Null,Null,Null,939291262.1,Null,Null,Null,Null,0,Null,Null,Null,Null,Null,Null,91.7,31.92954339,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0
Mekong,Cambodia,1984,5845117,413027,5048661,3.291713201,5.87342775,Null,Null,Null,Null,Null,1021176059,Null,Null,Null,Null,0,Null,Null,Null,Null,Null,Null,88.3,33.11305801,Null,Null,Null,Null,Null,Null,1.439875873,26.4318464,22.8057797,0,1868.060512,30.9818852,0
Mekong,Cambodia,1985,6043783,427000,5201824,2.98862737,5.555943333,Null,Null,Null,Null,Null,1102669184,Null,Null,Null,Null,0,35000,Null,Null,Null,Null,Null,86.8,34.23851688,Null,Null,Null,Null,Null,Null,0.698991466,26.3115981,22.9081846,0,1720.443755,30.7437161,0
Mekong,Cambodia,1986,6285693,459322,5390485,3.562602901,6.132477404,Null,Null,Null,Null,Null,1167630318,Null,Null,Null,Null,0,Null,0,Null,Null,Null,Null,86.2,35.60895649,Null,Null,Null,Null,Null,Null,0.251357642,26.2091932,22.7297517,0,1769.693561,30.7499224,0
Mekong,Cambodia,1987,6557970,494091,5603195,3.870160844,6.441961712,Null,Null,Null,Null,Null,1036974910,Null,Null,Null,Null,0,Null,0,Null,Null,Null,Null,86.3,37.1514276,Null,Null,Null,Null,Null,Null,-0.065166796,26.9361133,23.2720326,0,1620.22886,31.5722653,0
Mekong,Cambodia,1988,6812014,531545,5798182,3.420744938,6.001677932,Null,Null,Null,Null,Null,1662877859,Null,Null,Null,Null,0,Null,0,Null,Null,Null,Null,86.8,38.5906073,Null,Null,Null,Null,Null,Null,0.138091544,26.7654383,23.202211,0,1801.269977,31.3030644,0
Mekong,Cambodia,1989,7073473,571723,5997527,3.380279746,5.946306364,Null,Null,Null,Null,Null,1353137648,Null,Null,Null,Null,0,99000,0,Null,Null,Null,Null,87.6,40.07179356,Null,Null,Null,Null,Null,Null,0.336695112,26.596315,22.9423196,0,1557.121024,31.2782389,0
Mekong,Cambodia,1990,7374752,615000,6228273,3.775186971,6.349523193,Null,Null,Null,Null,Null,1402541177,Null,Null,Null,Null,0,112000,29090909.09,Null,Null,Null,Null,88.4,41.77856334,Null,Null,Null,Null,Null,Null,-0.595034911,26.944647,23.3868503,0,1768.591156,31.5714895,0
Mekong,Cambodia,1991,7686850,639356,6465640,3.74029146,6.314666398,17.08047157,4.378859678,78.54066875,0.781,Null,2054974089,Null,Null,Null,Null,Null,112000,43294683.66,Null,Null,Null,Null,89.1,43.54662361,Null,Null,Null,Null,Null,Null,-0.347556245,27.0005043,23.2867727,0,1553.974399,31.6110551,0
Mekong,Cambodia,1992,8113083,664712,6796005,4.983293763,7.557347601,17.23555178,4.446438703,78.31798133,0.76,Null,2491486594,Null,Null,Null,Null,Null,135000,62293735.89,Null,Null,Null,Null,90.1,45.96126785,Null,Null,Null,Null,Null,Null,-0.97905353,26.7925912,23.0408456,0,1378.13654,31.4419317,0
Mekong,Cambodia,1993,8616381,691000,7187182,5.596422213,8.169850095,17.19782029,4.499914897,78.30226482,0.745,1147636259,2533727592,11.8804071,Null,Null,Null,Null,102000,44626255.11,Null,Null,Null,Null,91.6,48.8124915,Null,Null,Null,Null,Null,Null,-1.892940264,26.4473623,22.8019007,0,1263.390225,31.0617921,0
Mekong,Cambodia,1994,9239162,759998,7673494,6.547289105,9.119842251,17.034522,4.260353843,78.70512416,0.995,1271713973,2791435272,11.93855081,Null,Null,Null,Null,70000,107258619,Null,Null,Null,Null,93.2,52.34059597,Null,Null,Null,Null,Null,Null,-1.015515904,26.7716447,23.1354926,0,1921.459271,31.3759891,0
Mekong,Cambodia,1995,10018497,835885,8284195,7.657742989,10.2292457,17.24379774,4.408821795,78.34738046,0.974,1642300283,3441205693,14.55231684,282.3500978,Null,Null,Null,308500,123101153.5,Null,Null,-0.798944338,0,94.8,56.75559143,Null,Null,Null,Null,Null,Null,0.308766486,26.9027541,23.1913499,0,1629.496509,31.5187355,0
Mekong,Cambodia,1996,10801270,919470,8891281,7.072165102,9.64924559,17.59394169,4.847864953,77.55819335,0.963,1559184908,3506695720,14.72005581,269.7159737,Null,Null,Null,307700,113563610.9,Null,Null,7.150861409,0,95.7,61.19006345,Null,-0.74947238,-1.104553103,-0.724763095,-0.227968425,-1.194368839,0.137315749,26.4427075,22.9283553,0,1766.520559,30.9384407,0
Mekong,Cambodia,1997,11570982,1011148,9481263,6.424640161,8.99321243,17.69351678,5.298331801,77.00815142,0.638,1530501272,3443413389,15.02049984,258.9472531,Null,Null,0.00584,360500,103419601.2,Null,Null,7.960213978,0,95.8,65.55054385,Null,Null,Null,Null,Null,Null,0.227307991,26.8026765,23.0687742,0,1574.802948,31.4908068,0
Mekong,Cambodia,1998,12058173,1087578,9844895,3.763551148,5.744506733,17.93622711,5.763412038,76.30036086,0.71,1387963983,3120425503,11.83376966,268.3461901,Null,Null,0.0163,359000,83323986.09,Null,Null,14.80650354,0,94.8,68.31052005,Null,-0.815465987,-1.264929175,-0.874252379,-0.1639525,-1.17863512,-1.032583398,27.7235454,24.0400698,0,1563.840186,32.3022886,0
Mekong,Cambodia,1999,12265731,1117702,10000250,1.565704596,2.331242391,17.59583988,6.901437612,75.50272251,0.726,1438687692,3517242477,16.98372802,271.4482976,Null,Null,0.032,359000,88172003.48,Null,Null,4.008207021,0,92.0,69.48635282,Null,Null,Null,Null,Null,Null,0.783553142,25.9299069,22.7041505,0,1876.256012,30.2526377,0
Mekong,Cambodia,2000,12462336,1148703,10146086,1.447792267,2.21624002,17.98765585,8.536022095,73.47632206,0.744,1312454593,3694168979,20.34425094,273.1110601,Null,Null,0.047,360000,81025841.31,9.506217703,0.959311493,-0.791992529,8.928571429,86.7,70.60013596,Null,-0.780782819,-0.77603066,-0.897491276,-0.159286216,-1.08395493,1.38867339,26.4264158,23.0059348,0,1960.953452,30.7033747,0
Mekong,Cambodia,2001,12658484,1180476,10290968,1.417860198,2.189180562,20.06525319,11.00097365,68.93379009,0.774,1366634427,4145665970,20.20552086,276.1642071,Null,Null,0.077,207000,70846940.89,9.711586916,1.19947446,-0.6006483,5.893909627,79.4,71.71133016,Null,Null,Null,Null,Null,Null,0.716834756,26.811986,23.2914275,0,1830.469356,31.3472847,1
Mekong,Cambodia,2002,12855241,1213173,10435885,1.398373033,2.166008481,21.22394738,11.54776001,67.22829261,0.852,1332858723,4501227627,23.86841432,272.095279,Null,Null,0.227,192000,65182716.1,8.954668975,0.785892139,0.211466568,3.983516484,71.8,72.82597439,Null,-0.740299761,-0.722165346,-0.807996273,-0.19533518,-1.162861705,0.377036462,27.2697052,23.5978666,0,1733.078355,31.9019783,1
Mekong,Cambodia,2002,12855241,1213173,10435885,1.398373033,2.166008481,21.22394738,11.54776001,67.22829261,0.852,1332858723,4501227627,23.86841432,272.095279,Null,Null,0.227,192000,65182716.1,8.954668975,0.785892139,0.211466568,3.983516484,71.8,72.82597439,Null,-0.740299761,-0.722165346,-0.807996273,-0.19533518,-1.162861705,0.377036462,27.2697052,23.5978666,0,1733.078355,31.9019783,1
Mekong,Cambodia,2003,13050968,1246775,10579506,1.36683858,2.130848932,22.22852431,12.05142565,65.72005004,0.909,1487481593,5046693484,24.00582247,275.5985707,Null,Null,0.261,192000,67525224.43,7.596802222,0.459716078,0.941746118,5.373525557,65.0,73.93478359,Null,-0.899962723,-0.652008533,-0.918026567,-0.420781255,-1.155108333,-0.189294026,26.9966253,23.3139255,0,1615.144298,31.6428627,0
Mekong,Cambodia,2004,13244731,1281357,10720948,1.32808511,2.094908797,23.5159585,12.75036256,63.73367893,1.003,1566643360,5883297160,23.97299635,279.2723369,Null,Null,0.3,192000,69218798.63,7.835165378,1.087818048,4.319336774,3.435582822,59.3,75.03246658,Null,-0.870825171,-0.407748282,-0.907455146,-0.456693709,-1.214471936,-0.484871994,27.0788596,23.2697052,0,1544.186191,31.876377,1
Mekong,Cambodia,2005,13439202,1316798,10862369,1.310484611,2.08021592,24.69950336,13.21779675,62.08268497,1.064,1939400810,7066296463,24.30015366,286.3903911,Null,Null,0.317,191000,70959071.47,7.454209501,0.914088155,6.61525912,4.564315353,54.5,76.13416044,Null,-1.017338395,-0.393915474,-1.002112627,-0.533687413,-1.241782188,-1.173002327,27.0292087,23.4093483,0,1596.067494,31.6389837,0
Mekong,Cambodia,2006,13639028,1353271,11007650,1.328605495,2.094653781,25.89880172,14.00020531,60.10099296,1.152,2194999117,8350531017,25.24766358,289.72636,1.510989011,94.0018315,0.468,191000,75881313.59,6.944163069,0.607190826,5.810685505,4.325699746,50.5,77.2661908,Null,-0.931646049,-0.345979184,-0.981054723,-0.616633773,-1.238224626,0.608999224,26.9974011,23.4178821,0,1916.688906,31.528045,1
Mekong,Cambodia,2006,13639028,1353271,11007650,1.328605495,2.094653781,25.89880172,14.00020531,60.10099296,1.152,2194999117,8350531017,25.24766358,289.72636,1.510989011,94.0018315,0.468,191000,75881313.59,6.944163069,0.607190826,5.810685505,4.325699746,50.5,77.2661908,Null,-0.931646049,-0.345979184,-0.981054723,-0.616633773,-1.238224626,0.608999224,26.9974011,23.4178821,0,1916.688906,31.528045,1
Mekong,Cambodia,2007,13841770,1390754,11154667,1.326748973,2.095599827,27.15266034,14.72038884,58.1269648,1.257,2579137564,10127916460,25.69146028,298.2137717,1.510989011,94.0018315,0.49,191000,79015425.88,6.190396055,0.721844886,8.708827706,3.351206434,47.1,78.41474054,Null,-0.927987039,-0.363606304,-0.912372172,-0.493607432,-1.145186782,1.512800621,26.6537238,23.1812645,0,2096.735454,30.9686967,1
Mekong,Cambodia,2008,14053479,1431083,11303073,1.32166603,2.328487553,28.40512884,15.67428901,55.92059606,0.825,3412954974,12174303999,23.08002,296.3896161,1.510989011,94.0018315,0.51,191000,82630723.43,6.955189936,0.66035387,24.09685193,3.10391363,43.8,79.61408906,Null,-0.971139133,-0.298690915,-1.00112021,-0.461728305,-1.155679584,1.052754073,26.365128,22.9159426,0,1584.464701,30.8166408,1
Mekong,Cambodia,2009,14276810,1476172,11431442,1.129299343,3.39438718,26.33793869,15.62348823,58.03857307,0.579,3511980412,12502901170,26.33232793,311.4624062,1.510989011,94.0018315,0.53,191300,136589738,8.017614114,0.780354551,-1.241717542,3.712480253,40.6,80.87927714,Null,-0.913421929,-0.560373843,-0.960240483,-0.495730013,-1.123961687,0.457719162,26.528045,23.0377424,0,1778.898371,30.8794802,1
Mekong,Cambodia,2009,14276810,1476172,11431442,1.129299343,3.39438718,26.33793869,15.62348823,58.03857307,0.579,3511980412,12502901170,26.33232793,311.4624062,1.510989011,94.0018315,0.53,191300,136589738,8.017614114,0.780354551,-1.241717542,3.712480253,40.6,80.87927714,Null,-0.913421929,-0.560373843,-0.960240483,-0.495730013,-1.123961687,0.457719162,26.528045,23.0377424,0,1778.898371,30.8794802,1
Mekong,Cambodia,2010,14500726,1522747,11557949,1.100579628,3.366128441,29.24105574,15.97327671,54.78567984,0.771,3849069866,13808673288,22.31749004,323.2559707,1.510989011,94.0018315,1.26,191300,167857928,7.062678289,1.438796267,3.996395281,3.248031496,37.7,82.14777929,Null,-0.927240491,-0.50098443,-0.962633252,-0.491047919,-1.123091936,-0.513576416,27.4543445,23.8701707,0,1510.076804,32.0074864,1
Mekong,Cambodia,2010,14500726,1522747,11557949,1.100579628,3.366128441,29.24105574,15.97327671,54.78567984,0.771,3849069866,13808673288,22.31749004,323.2559707,1.510989011,94.0018315,1.26,191300,167857928,7.062678289,1.438796267,3.996395281,3.248031496,37.7,82.14777929,Null,-0.927240491,-0.50098443,-0.962633252,-0.491047919,-1.123091936,-0.513576416,27.4543445,23.8701707,0,1510.076804,32.0074864,1
Mekong,Cambodia,2010,14500726,1522747,11557949,1.100579628,3.366128441,29.24105574,15.97327671,54.78567984,0.771,3849069866,13808673288,22.31749004,323.2559707,1.510989011,94.0018315,1.26,191300,167857928,7.062678289,1.438796267,3.996395281,3.248031496,37.7,82.14777929,Null,-0.927240491,-0.50098443,-0.962633252,-0.491047919,-1.123091936,-0.513576416,27.4543445,23.8701707,0,1510.076804,32.0074864,1
Mekong,Cambodia,2010,14500726,1522747,11557949,1.100579628,3.366128441,29.24105574,15.97327671,54.78567984,0.771,3849069866,13808673288,22.31749004,323.2559707,1.510989011,94.0018315,1.26,191300,167857928,7.062678289,1.438796267,3.996395281,3.248031496,37.7,82.14777929,Null,-0.927240491,-0.50098443,-0.962633252,-0.491047919,-1.123091936,-0.513576416,27.4543445,23.8701707,0,1510.076804,32.0074864,1
Mekong,Cambodia,2010,14500726,1522747,11557949,1.100579628,3.366128441,29.24105574,15.97327671,54.78567984,0.771,3849069866,13808673288,22.31749004,323.2559707,1.510989011,94.0018315,1.26,191300,167857928,7.062678289,1.438796267,3.996395281,3.248031496,37.7,82.14777929,Null,-0.927240491,-0.50098443,-0.962633252,-0.491047919,-1.123091936,-0.513576416,27.4543445,23.8701707,0,1510.076804,32.0074864,1
Mekong,Cambodia,2010,14500726,1522747,11557949,1.100579628,3.366128441,29.24105574,15.97327671,54.78567984,0.771,3849069866,13808673288,22.31749004,323.2559707,1.510989011,94.0018315,1.26,191300,167857928,7.062678289,1.438796267,3.996395281,3.248031496,37.7,82.14777929,Null,-0.927240491,-0.50098443,-0.962633252,-0.491047919,-1.123091936,-0.513576416,27.4543445,23.8701707,0,1510.076804,32.0074864,1
Mekong,Cambodia,2010,14500726,1522747,11557949,1.100579628,3.366128441,29.24105574,15.97327671,54.78567984,0.771,3849069866,13808673288,22.31749004,323.2559707,1.510989011,94.0018315,1.26,191300,167857928,7.062678289,1.438796267,3.996395281,3.248031496,37.7,82.14777929,Null,-0.927240491,-0.50098443,-0.962633252,-0.491047919,-1.123091936,-0.513576416,27.4543445,23.8701707,0,1510.076804,32.0074864,1
Mekong,Cambodia,2010,14500726,1522747,11557949,1.100579628,3.366128441,29.24105574,15.97327671,54.78567984,0.771,3849069866,13808673288,22.31749004,323.2559707,1.510989011,94.0018315,1.26,191300,167857928,7.062678289,1.438796267,3.996395281,3.248031496,37.7,82.14777929,Null,-0.927240491,-0.50098443,-0.962633252,-0.491047919,-1.123091936,-0.513576416,27.4543445,23.8701707,0,1510.076804,32.0074864,1
Mekong,Cambodia,2010,14500726,1522747,11557949,1.100579628,3.366128441,29.24105574,15.97327671,54.78567984,0.771,3849069866,13808673288,22.31749004,323.2559707,1.510989011,94.0018315,1.26,191300,167857928,7.062678289,1.438796267,3.996395281,3.248031496,37.7,82.14777929,Null,-0.927240491,-0.50098443,-0.962633252,-0.491047919,-1.123091936,-0.513576416,27.4543445,23.8701707,0,1510.076804,32.0074864,1
Mekong,Cambodia,2010,14500726,1522747,11557949,1.100579628,3.366128441,29.24105574,15.97327671,54.78567984,0.771,3849069866,13808673288,22.31749004,323.2559707,1.510989011,94.0018315,1.26,191300,167857928,7.062678289,1.438796267,3.996395281,3.248031496,37.7,82.14777929,Null,-0.927240491,-0.50098443,-0.962633252,-0.491047919,-1.123091936,-0.513576416,27.4543445,23.8701707,0,1510.076804,32.0074864,1
Mekong,Cambodia,2011,14722584,1570791,11680456,1.054359238,3.320357717,26.98052868,16.47180831,56.54766301,0.577,4494882577,16032622024,22.36771492,325.063801,1.510989011,94.0018315,3.1,191300,192159418.5,6.564590348,2.637802034,5.478447496,4.995287465,35.1,83.40462271,Null,-0.914128304,-0.304419667,-0.872488141,-0.591842175,-1.050488114,0.276958883,26.4752909,23.0121412,0,2063.909232,30.9120636,1
Mekong,Cambodia,2011,14722584,1570791,11680456,1.054359238,3.320357717,26.98052868,16.47180831,56.54766301,0.577,4494882577,16032622024,22.36771492,325.063801,1.510989011,94.0018315,3.1,191300,192159418.5,6.564590348,2.637802034,5.478447496,4.995287465,35.1,83.40462271,Null,-0.914128304,-0.304419667,-0.872488141,-0.591842175,-1.050488114,0.276958883,26.4752909,23.0121412,0,2063.909232,30.9120636,1
Mekong,Cambodia,2011,14722584,1570791,11680456,1.054359238,3.320357717,26.98052868,16.47180831,56.54766301,0.577,4494882577,16032622024,22.36771492,325.063801,1.510989011,94.0018315,3.1,191300,192159418.5,6.564590348,2.637802034,5.478447496,4.995287465,35.1,83.40462271,Null,-0.914128304,-0.304419667,-0.872488141,-0.591842175,-1.050488114,0.276958883,26.4752909,23.0121412,0,2063.909232,30.9120636,1
Mekong,Cambodia,2011,14722584,1570791,11680456,1.054359238,3.320357717,26.98052868,16.47180831,56.54766301,0.577,4494882577,16032622024,22.36771492,325.063801,1.510989011,94.0018315,3.1,191300,192159418.5,6.564590348,2.637802034,5.478447496,4.995287465,35.1,83.40462271,Null,-0.914128304,-0.304419667,-0.872488141,-0.591842175,-1.050488114,0.276958883,26.4752909,23.0121412,0,2063.909232,30.9120636,1
Mekong,Cambodia,2011,14722584,1570791,11680456,1.054359238,3.320357717,26.98052868,16.47180831,56.54766301,0.577,4494882577,16032622024,22.36771492,325.063801,1.510989011,94.0018315,3.1,191300,192159418.5,6.564590348,2.637802034,5.478447496,4.995287465,35.1,83.40462271,Null,-0.914128304,-0.304419667,-0.872488141,-0.591842175,-1.050488114,0.276958883,26.4752909,23.0121412,0,2063.909232,30.9120636,1
Mekong,Cambodia,2012,14945085,1620351,11801087,1.027462814,3.29379679,29.06540481,17.73360683,53.20100035,0.496,4776682890,17826536700,24.67123327,334.0259645,1.510989011,94.0018315,4.94,191300,217305727.7,6.905846852,3.491944655,2.934316093,36.08666215,32.8,84.66510877,Null,-0.961479783,-0.103577204,-0.821808159,-0.355143368,-0.98134619,0.867339022,27.1866951,23.7669899,0,1738.357642,31.6886346,1
Mekong,Cambodia,2012,14945085,1620351,11801087,1.027462814,3.29379679,29.06540481,17.73360683,53.20100035,0.496,4776682890,17826536700,24.67123327,334.0259645,1.510989011,94.0018315,4.94,191300,217305727.7,6.905846852,3.491944655,2.934316093,36.08666215,32.8,84.66510877,Null,-0.961479783,-0.103577204,-0.821808159,-0.355143368,-0.98134619,0.867339022,27.1866951,23.7669899,0,1738.357642,31.6886346,1
