Basin,Country,Year,Population(total),Population in largest city,Rural population,Rural population growth (annual %),Urban population growth (annual %),Employment in Services (% of total employment),Employment in industry (% of total employment),Employment in agriculture (% of total employment),Unemployment,"Agriculture, forestry, and fishing, value added (current US$)",GDP,GDP per capital index,Energy use per capita kg oil equivalent,Annual freshwater withdrawals (industry),Annual freshwater withdrawals (agriculture),Individuals using the Internet (% of population),Armed forces personnel (total),Military expenditure (current USD),Food imports,Food exports,Inflation,Electricity production from hydroelectric sources (% of total),Mortality rate infant (per 1000 live births),Population density people per sq km land area,Energy imports net percent of energy use,voice and accountability,Political stability and absence of violence terrorism,Government effectiveness,Regulatory quality,Rule of law estimate,Mean SPEI,Mean temp,Min temp,Sum snow,Sum rain,Max temp,Conflict
Amur,Russian,2001,145976480.0,10169198.0,38908576.0,-0.40908206,-0.42954397,57.77806,30.177025,12.044916,8.978,18015085000.0,307000000000.0,21.949818,4287.908,59.81873,19.939575,2.9400005,1386200.0,11683151000.0,20.475185,1.4415636,21.477007,19.729963,14.799999,8.911636,-59.07966,-0.5007906,-0.8775179,-0.5423526,-0.37543273,-0.9393574,-0.30168158,-2.351019,-7.421444,570.03687,493.51913,2.5923634,0
Amur,Russian,2002,145306500.0,10336816.0,38737264.0,-0.44126844,-0.46684098,58.495987,30.168203,11.33581,7.875,19227894000.0,345000000000.0,20.029547,4289.4395,59.81873,19.939575,4.129999,1397200.0,13943825000.0,20.870699,2.0291538,15.788731,18.421717,13.799999,8.870468,-66.177124,-0.44449005,-0.7245123,-0.37617972,-0.23784289,-0.87450415,-0.9137612,-1.6238508,-6.7944765,575.35065,543.7807,3.370287,0
Amur,Russian,2003,144648620.0,10479960.0,38515584.0,-0.5738859,-0.41015887,58.96896,30.23027,10.80077,8.21,23681786000.0,430000000000.0,20.85896,4461.831,59.81873,19.939575,8.3,1369700.0,16973739000.0,19.321205,2.0003214,13.663293,17.212967,12.9,8.8302765,-70.98805,-0.53560287,-1.1931518,-0.49913818,-0.14895871,-0.9576682,-0.7842487,-1.8924408,-7.147995,541.491,559.4002,3.2098427,0
Amur,Russian,2004,144067310.0,10615013.0,38295976.0,-0.57182693,-0.3413694,60.370327,29.630676,9.998997,7.763,28986073000.0,591000000000.0,20.901276,4494.5015,59.81873,19.939575,12.9,1452000.0,20955415000.0,16.53411,1.3551455,10.888616,19.078192,11.9,8.794662,-79.43162,-0.5716114,-1.5145944,-0.48421103,-0.10042688,-0.91517526,0.22037953,-1.6982098,-6.7478094,592.9313,600.05695,3.198967,0
Amur,Russian,2005,143518820.0,10751428.0,38085584.0,-0.55088305,-0.320179,60.598618,29.261265,10.140118,7.124,32515883000.0,764000000000.0,20.077497,4541.2085,59.81873,19.939575,15.2,1452000.0,27336976000.0,16.092674,1.5986004,12.685304,18.319859,11.0,8.761093,-82.75055,-0.65150356,-1.2677014,-0.5262383,-0.12424323,-0.9639545,-0.08546745,-1.5495682,-6.441654,550.3687,526.5651,3.294384,1
Amur,Russian,2006,143049630.0,10889788.0,37896710.0,-0.49716425,-0.26620865,61.213814,28.91054,9.875645,7.055,38224370000.0,990000000000.0,21.171593,4689.151,59.81873,19.939575,18.0,1446000.0,34517783000.0,14.360888,1.5944252,9.668654,17.602236,10.200001,8.73439,-80.25789,-0.92055374,-0.90879434,-0.46887764,-0.3883499,-0.98749644,-0.2024838,-2.3552608,-7.530283,578.1064,580.83527,2.637642,1
Amur,Russian,2006,143049630.0,10889788.0,37896710.0,-0.49716425,-0.26620865,61.213814,28.91054,9.875645,7.055,38224370000.0,990000000000.0,21.171593,4689.151,59.81873,19.939575,18.0,1446000.0,34517783000.0,14.360888,1.5944252,9.668654,17.602236,10.200001,8.73439,-80.25789,-0.92055374,-0.90879434,-0.46887764,-0.3883499,-0.98749644,-0.2024838,-2.3552608,-7.530283,578.1064,580.83527,2.637642,1
Amur,Russian,2006,143049630.0,10889788.0,37896710.0,-0.49716425,-0.26620865,61.213814,28.91054,9.875645,7.055,38224370000.0,990000000000.0,21.171593,4689.151,59.81873,19.939575,18.0,1446000.0,34517783000.0,14.360888,1.5944252,9.668654,17.602236,10.200001,8.73439,-80.25789,-0.92055374,-0.90879434,-0.46887764,-0.3883499,-0.98749644,-0.2024838,-2.3552608,-7.530283,578.1064,580.83527,2.637642,1
Amur,Russian,2007,142805120.0,11029929.0,37767664.0,-0.3410908,-0.109882355,62.31953,28.823673,8.856796,6.002,49114518000.0,1300000000000.0,24.164515,4710.4746,59.81873,19.939575,24.7,1476000.0,43534995000.0,12.616206,2.3287,9.007298,17.62791,9.5,8.719467,-82.11466,-0.916404,-0.8633825,-0.41220358,-0.25560564,-1.007558,-0.37526998,-0.56090736,-5.6128197,505.40472,528.99274,4.443489,1
Amur,Russian,2008,142742370.0,11172069.0,37686840.0,-0.21424568,0.01721239,62.80177,28.665657,8.532572,6.205,62337294000.0,1660000000000.0,25.501219,4822.3813,59.81873,19.939575,32.0,1476000.0,56183783000.0,12.050367,1.7785702,14.110767,16.024065,9.0,8.716095,-77.95494,-0.87099355,-0.7499339,-0.41678184,-0.3491673,-1.0114559,-0.9092873,-0.74217796,-5.7835236,495.37173,554.4091,4.3061094,0
Amur,Russian,2009,142785340.0,11315643.0,37635360.0,-0.13668483,0.089873075,64.23404,27.497805,8.268158,8.301,49938346000.0,1220000000000.0,18.926376,4529.203,59.81873,19.939575,42.6,1495000.0,51532120000.0,15.9782295,3.0591688,11.647329,17.754189,8.6,8.7187195,-83.14469,-0.8999237,-0.9699266,-0.497236,-0.28832847,-0.8064982,0.3612311,-2.2169552,-7.1259327,551.0792,647.0893,2.5835705,0
Amur,Russian,2010,142849470.0,11461264.0,37587984.0,-0.12597418,0.105983734,64.509056,27.743664,7.7472763,7.407,50991665000.0,1520000000000.0,22.615051,4853.3677,59.81873,19.939575,49.0,1430000.0,58720230000.0,14.143348,1.8902378,6.849392,16.22275,8.299999,8.722641,-82.91333,-0.88900054,-0.92945874,-0.6016869,-0.31050763,-0.7957911,0.7716754,-2.0697784,-7.214487,619.6527,644.0965,2.8188362,0
Amur,Russian,2011,143018190.0,11584367.0,37568016.0,-0.053121507,0.17909694,64.861145,27.45263,7.686228,6.571,64461414000.0,2050000200000.0,24.260738,5004.2344,59.81873,19.939575,58.0,1364000.0,70237520000.0,12.333446,2.1745377,8.440465,15.890553,8.1,8.732941,-80.53988,-0.88359386,-0.9982621,-0.60144466,-0.31161818,-0.7472642,-0.05060167,-1.2103977,-6.170519,541.3758,507.13593,3.736455,0
Amur,Russian,2012,143378450.0,11699009.0,37578056.0,0.026715994,0.331563,64.90552,27.768356,7.326128,5.484,64615350000.0,2210000000000.0,24.553694,5056.083,59.81873,19.939575,66.0,1364000.0,81469400000.0,12.348603,3.164567,5.0747433,15.62657,7.9000015,8.754944,-80.164375,-0.9788182,-0.81771266,-0.5349146,-0.34686488,-0.85762125,-0.114239424,-2.1640396,-7.224592,539.509,669.8024,2.7699318,0
Amur,Russian,2013,143805630.0,11814466.0,37586480.0,0.02241218,0.3950281,65.28121,27.726522,6.9922657,5.513,68627395000.0,2290000000000.0,23.271683,4896.95,59.81873,19.939575,68.0,1260000.0,88352890000.0,13.259355,3.0429688,6.75371,17.246283,7.5999985,8.781021,-86.66912,-1.0222695,-0.73609364,-0.4529544,-0.3574763,-0.8218141,1.3836007,-1.8515587,-6.661957,579.18396,688.8345,2.8905735,0
Amur,Russian,2014,144237220.0,11931224.0,37573790.0,-0.033749223,0.41738367,65.75935,27.516214,6.724432,5.212,69202985000.0,2060000200000.0,22.390863,4894.4253,49.131477,26.380455,70.5,1287000.0,84696510000.0,13.465624,3.7750168,7.823412,16.645351,7.200001,8.807373,-83.49142,-1.0445215,-0.94361746,-0.19576062,-0.40251654,-0.77319235,0.39802527,-1.3273373,-6.47729,513.6724,545.51935,3.741623,0
Amur,Russian,2015,144640720.0,12049135.0,37534264.0,-0.105264366,0.41448736,66.109085,27.181122,6.709793,5.615,52809090000.0,1360000000000.0,22.148726,4785.196,45.757286,28.01793,70.1,1490000.0,66421826000.0,13.8814945,4.6511803,15.534405,15.916347,6.5999985,8.832016,-89.86205,-1.0876997,-1.0322235,-0.33207884,-0.58007884,-0.8151312,-0.45086393,-0.7060013,-5.6020985,560.113,573.48206,4.148596,0
Amur,Russian,2016,145015460.0,12168377.0,37466190.0,-0.18152428,0.4125831,66.33682,26.945425,6.7177563,5.591,49031370000.0,1280000000000.0,23.095423,4917.541,43.772186,28.075317,73.1,1454000.0,69245290000.0,11.863183,5.675894,7.042448,17.107664,6.0999985,8.854889,-90.27865,-1.131209,-0.94768816,-0.32410577,-0.44319504,-0.8450541,0.16229558,-2.1820107,-7.1070347,550.9558,650.4971,2.6609383,0
Amur,Russian,2017,145293260.0,12288465.0,37351990.0,-0.30528158,0.36382437,67.12914,26.968916,5.901943,5.238,55941255000.0,1570000100000.0,23.606756,4999.08,43.564663,28.970657,76.0,1454000.0,66913034000.0,11.057048,5.5071726,3.6833296,17.100708,5.5999985,8.871857,-91.76703,-1.0896412,-0.6427596,-0.19104151,-0.5269916,-0.84592956,-0.039108306,-1.0392313,-5.990095,503.6714,567.35187,3.891345,0
Amur,Russian,2018,145398110.0,12409738.0,37173936.0,-0.47783995,0.26174688,67.30946,26.807909,5.8826294,4.871,56253940000.0,1660000000000.0,21.918089,5259.908,44.78556,28.756557,80.9,1454000.0,61609206000.0,11.870978,5.459197,2.8782978,17.310394,5.0999985,8.878265,-91.985535,-1.070065,-0.5383309,-0.10378516,-0.5627124,-0.8327214,-0.39625117,-1.35742,-6.347084,498.5378,594.6418,3.6014652,0
Amur,Russian,2019,145453300.0,12476171.0,36964050.0,-0.56621337,0.24463105,67.38213,26.78459,5.833275,4.513,59772090000.0,1690000000000.0,22.661514,5065.1484,44.78556,28.756557,82.6,1454000.0,65201340000.0,11.697085,5.757221,4.4703655,17.522194,4.700001,8.881622,-99.051704,-1.1170723,-0.55108875,0.024173707,-0.47659722,-0.7712439,0.0307004,-1.3000307,-6.280052,497.91107,589.29596,3.6716595,0
Amur,Russian,2020,145245150.0,12537954.0,36668584.0,-0.80251527,0.080447435,67.50033,26.498861,6.0008106,5.62,59817870000.0,1490000000000.0,23.45583,5044.8535,44.78556,28.756557,85.00001,1454000.0,61712540000.0,12.073752,8.317026,3.3816586,19.674635,4.4000015,8.868927,-90.05136,-1.0711082,-0.6674074,-0.11108872,-0.48384702,-0.80521035,0.29134527,-0.5960045,-5.4128046,502.43057,602.02344,4.243166,0
Amur,Russian,2021,144746770.0,12593252.0,36282224.0,-1.0592635,-0.1032238,67.52214,26.624863,5.852995,4.749,67159757000.0,1830000000000.0,23.009338,5681.3926,44.78556,28.756557,88.2,1310497.2,65907704000.0,10.858538,6.583564,6.694459,18.66388,4.0999985,8.838486,-80.50925,-1.1006262,-0.7078983,-0.21044087,-0.5423378,-0.8861793,0.7747609,-1.0101509,-5.871461,514.4681,666.5044,3.7727861,0
Amur,Russian,2022,144236930.0,12640818.0,35877496.0,-1.1217678,-0.096946,67.903625,26.292107,5.804266,3.867,78379860000.0,2290000000000.0,23.202871,5601.0845,20.34294,68.13668,90.4,1291571.2,102000000000.0,12.129709,5.8473225,28.213127,17.318346,3.9000015,8.807358,-75.137535,-1.2617706,-1.0059967,-0.6962638,-1.1419727,-1.1965904,0.5499846,-1.1215372,-5.909874,545.71344,652.6765,3.6506786,0
Amur,Russian,2023,143826130.0,12680389.0,35480464.0,-1.1127871,-0.012714148,67.92556,26.377623,5.6968193,3.076,61570036000.0,2070000200000.0,27.007614,4007.6719,18.019981,67.483734,92.2,1438762.2,109000000000.0,12.066392,5.6130414,26.858685,17.336285,3.7000008,14.639328,-74.744,-1.2855396,-1.1343338,-0.7124619,-1.1220719,-1.1876427,-0.0016970038,-1.0738659,-6.1850204,534.6464,542.6587,3.868513,0
Amur,Mongolia,1983,1829088.0,463028.0,843936.0,1.1448758,3.5249393,38.696285,20.913078,39.71412,4.5776463,501956600.0,2725707800.0,58.006298,1695.4648,11.316296,73.32796,0.0,29066.188,246652930.0,16.586855,8.382142,15.642197,6.05657,90.1,1.1820068,-11.961098,-0.19428414,0.22096628,-0.5373002,-0.4925757,-0.36194855,0.3800407,14.399048,8.866336,83.25367,212.44348,19.961111,0
Amur,Mongolia,1984,1874352.0,477353.0,853728.0,1.1527685,3.5373645,42.714115,18.701551,35.49778,4.4994698,361005060.0,2098724900.0,57.80033,1683.7722,20.979868,62.35092,0.0,28922.75,280950800.0,14.621933,4.3403673,116.34362,4.1737976,88.2,1.2112579,-46.199028,-0.21438497,-0.33182067,-0.6748253,-0.5029104,-0.5519123,1.0475988,-1.6752872,-7.5511894,415.59668,341.6532,4.1130695,0
Amur,Mongolia,1985,1921520.0,492080.0,863936.0,1.1859428,3.559187,38.38085,19.169836,42.210392,4.4571505,358604800.0,2186543000.0,62.791992,1624.9036,21.040186,62.373795,0.0,33000.0,207015940.0,14.825948,6.691739,120.119606,8.569069,86.1,1.241745,-9.066644,-0.27655476,0.26331252,-0.5903543,-0.47425196,-0.39440048,1.6464088,-1.3986187,-7.366745,361.6341,317.14276,4.4186363,0
Amur,Mongolia,1986,1970976.0,507283.0,874560.0,1.2245404,3.6036246,42.455982,18.701433,35.395935,4.524414,540704800.0,2896167000.0,63.852657,1707.802,21.01951,61.629852,0.0,27381.688,38916096.0,14.497688,5.606952,101.61622,4.059557,83.7,1.2736969,-55.918922,-0.1312778,0.22500116,-0.5303678,-0.45592695,-0.29203805,0.13089675,0.19806671,-5.7666597,264.74927,238.42072,6.079069,0
Amur,Mongolia,1987,2022800.0,522956.0,885680.0,1.2641627,3.645673,45.401405,18.77013,35.334007,4.9954634,495910900.0,3020619800.0,50.83144,1755.3441,21.789951,61.618782,0.0,28701.25,0.0,13.487898,3.3199549,779.18585,3.6773071,81.2,1.30719,-56.932426,-0.17250812,-0.36922783,-0.51137674,-0.45519105,-0.29763603,-0.05184871,-0.9859543,-7.2787724,430.4866,292.06628,4.909498,0
Amur,Mongolia,1988,2076336.0,539135.0,896976.0,1.2664433,3.6468174,45.514393,18.968393,35.331623,4.8650036,532881400.0,3204448300.0,46.80279,1822.2073,21.43077,62.360664,0.0,27284.938,0.0,13.445374,3.8138037,837.8292,0.5556717,78.5,1.3417816,-53.343697,-0.11920637,0.1660232,-0.5001006,-0.4533307,-0.26584002,1.1665958,0.25331497,-5.5299406,307.41266,351.72928,6.0675945,0
Amur,Mongolia,1989,2124176.0,555373.0,911744.0,1.633462,2.767222,44.085213,14.874388,40.3152,5.2885017,554967040.0,3576955000.0,47.801098,1688.481,21.296543,54.435497,0.0,33000.0,0.0,16.949247,2.3722048,715.6997,-0.029407501,75.9,1.3727112,-189.93396,-0.0016007423,0.22334665,-0.51044726,-0.39652658,-0.2732678,0.6047599,1.133893,-4.6400127,228.62729,275.10748,6.992796,0
Amur,Mongolia,1990,2098720.0,571692.0,901760.0,-1.1017505,-1.2854004,40.373627,16.224512,45.232765,7.3538938,319430660.0,2560753700.0,29.067326,1631.6373,28.307413,54.66473,0.0,32000.0,0.0,19.548912,5.0037117,1327.536,0.0,73.5,1.356247,20.53847,-0.3063321,-0.018443167,-0.5192515,-0.36466986,-0.34770706,0.7530812,0.83810043,-4.8155336,269.37357,408.02124,6.5265827,0
Amur,Mongolia,1991,2165344.0,588491.0,931376.0,3.2325637,3.044844,38.172775,17.333164,44.49406,5.659,281002000.0,2379022300.0,30.96436,1749.1569,28.116282,54.506016,0.2034378,31000.0,110837760.0,15.163358,3.879713,242.14194,0.0,71.2,1.3993073,14.4158,-0.25633264,0.06937474,-0.54906726,-0.41162342,-0.3433796,1.6982576,-0.025902748,-5.844858,336.7246,325.97113,5.6651297,0
Amur,Mongolia,1992,2167792.0,605807.0,933408.0,0.21750492,0.034030914,37.85254,17.007097,45.1405,5.843,336740350.0,1317601300.0,25.65487,1525.6879,28.625158,52.582523,-0.8579292,21000.0,33042432.0,16.864254,4.270852,152.77278,0.0,69.0,1.4008942,12.908653,-0.19804394,-0.021561682,-0.4866505,-0.3746961,-0.3211269,0.06587334,0.69105434,-5.0888014,272.17935,260.09564,6.4798336,0
Amur,Mongolia,1993,2165152.0,623583.0,933264.0,-0.01596427,-0.20362854,38.284462,16.750404,44.965134,5.845,197550080.0,768409600.0,21.065958,1426.3815,27.102804,53.037384,-0.05259323,18000.0,14057472.0,15.148474,4.76816,268.15048,0.0,67.0,1.3991699,17.76596,-0.24672973,-0.09827131,-0.46539935,-0.34125006,-0.304416,0.3416915,0.53593254,-5.159775,301.87717,341.9932,6.2550144,0
Amur,Mongolia,1994,2189376.0,641907.0,944704.0,1.2187843,1.0353949,38.562786,16.741297,44.69592,5.701,254435330.0,925892600.0,19.066597,1216.2034,28.365046,51.937984,0.15373802,18000.0,16394240.0,15.221832,3.5332441,87.58001,0.0,64.8,1.414856,17.125359,-0.26008868,0.4340827,-0.47956342,-0.4008693,-0.29007944,1.3013175,0.90312386,-4.9625797,300.16364,347.13345,6.7399273,0
Amur,Mongolia,1995,2224944.0,660769.0,961072.0,1.7172511,1.5297441,35.930172,17.92604,46.143787,5.5,472571900.0,1452146700.0,26.784996,1191.5431,29.578438,50.881134,0.008810043,31100.0,21280768.0,15.925465,3.1369095,0.04351616,0.0,62.5,1.4378204,18.03382,0.19996786,0.6863107,-0.4506382,-0.2960007,-0.16219512,0.6757331,1.1343164,-4.5669146,229.0748,257.51465,6.915024,0
Amur,Mongolia,1996,2259504.0,680212.0,977008.0,1.6455866,1.4621825,36.005756,17.463593,46.53065,5.533,517791740.0,1345716200.0,26.201029,985.24286,30.745762,49.864407,0.01819992,33500.0,21608448.0,14.267338,2.2081661,46.889954,0.0,60.0,1.4601593,19.477495,0.42377973,0.74721664,-0.37873036,-0.1737298,0.20141035,-0.21249469,0.13559246,-5.542265,205.15555,261.9499,5.800701,0
Amur,Mongolia,1997,2291728.0,700171.0,992000.0,1.5232253,1.3358374,34.348476,16.70368,48.94784,5.613,380698620.0,1180958700.0,25.034687,949.77655,31.869595,48.885563,0.11300087,14900.0,18692096.0,16.319262,2.9825945,36.556114,0.0,57.2,1.4810028,20.468113,0.12814558,0.6485724,-0.42840686,-0.29644462,-0.18569234,-0.6702082,1.0701447,-4.9205055,247.77094,251.8504,7.030195,0
Amur,Mongolia,1998,2323824.0,720745.0,1006928.0,1.4931213,1.3097991,34.44359,15.821319,49.735092,5.755,364691460.0,1124401200.0,30.465525,944.31024,32.952324,47.94252,0.14599991,17000.0,19920896.0,16.515676,4.4561043,9.357042,0.0,54.1,1.501709,20.635647,0.5594717,0.3526886,-0.29168454,-0.1611715,0.2429995,0.121546954,1.0641947,-4.4343185,231.50786,413.94476,6.6400557,0
Amur,Mongolia,1999,2356816.0,741923.0,1022320.0,1.5163565,1.3290648,34.980328,15.535933,49.483738,5.848,335175680.0,1057423360.0,31.688124,932.37354,33.99615,47.033356,0.5079994,16300.0,18022400.0,11.734645,5.1953697,7.5649414,0.0,50.8,1.5230408,19.373491,-0.20407754,0.5332616,-0.4791135,-0.26678628,-0.2645366,0.8763281,0.52318287,-5.348895,282.1428,230.24524,6.372737,0
Amur,Mongolia,2000,2388304.0,765122.0,1023808.0,0.14437175,2.2238,37.218834,14.14094,48.64034,5.993,311762940.0,1136918500.0,29.01074,979.2556,35.00315,46.15627,1.2600002,16300.0,24264704.0,16.561708,3.3416815,11.595539,0.13577652,47.4,1.543396,20.20956,0.38320267,0.8218681,-0.32578686,-0.1731686,0.0005084872,-1.2498938,0.46453476,-5.402444,260.2057,232.12323,6.4641094,0
Amur,Mongolia,2001,2417744.0,796057.0,1010096.0,-1.3475924,3.113769,37.99108,13.660896,48.348022,6.111,291242000.0,1267990500.0,25.17395,971.4067,35.97523,45.309597,1.6499996,16300.0,23123968.0,17.87373,3.8337698,6.277361,0.13258171,44.0,1.5624237,20.012814,-0.12312925,0.58652884,-0.42941472,-0.3030442,-0.28805044,-1.0429239,0.10371876,-6.066702,359.9898,210.54443,6.1283684,0
Amur,Mongolia,2002,2449024.0,828288.0,996656.0,-1.3387059,3.126651,40.732616,14.320164,44.947113,6.2,264216580.0,1396572200.0,24.641708,1025.6802,36.91418,44.491783,2.039999,16300.0,25282560.0,15.644508,5.1823196,0.9170742,0.12853432,40.6,1.5826263,19.525715,0.37830138,1.1709785,-0.115116656,-0.10322994,0.24092293,-1.0305994,0.8368254,-5.2392483,382.8317,272.24432,6.7399273,0
Amur,Mongolia,2003,2480368.0,861825.0,982768.0,-1.4026489,3.0666432,41.382343,11.925495,46.69216,6.768,294166530.0,1595277300.0,32.262787,988.4322,37.821663,43.701378,5.56402,15800.0,24332288.0,14.417743,2.7221003,5.128996,0.12747002,37.4,1.5954132,21.557375,0.325539,0.9632941,-0.21462803,-0.56089014,0.29858094,-0.7722057,0.19126606,-5.931555,410.6171,249.31238,6.0854435,0
Amur,Mongolia,2004,2508400.0,896768.0,967168.0,-1.600697,2.8726056,45.19303,13.259285,41.54758,6.854,399007740.0,1992097800.0,31.183157,1007.3109,38.699234,42.937023,4.292362,15000.0,27748352.0,15.586277,1.9120417,8.241155,0.12110138,34.4,1.6137085,22.820683,0.272552,0.7752933,-0.3759694,-0.49530584,0.17883044,-1.0097747,0.98812103,-5.16955,373.21588,180.82281,6.9898214,0
Amur,Mongolia,2005,2536416.0,933026.0,951312.0,-1.6537488,2.8058877,45.63321,12.336006,42.030785,7.017,499597300.0,2523463700.0,37.52856,1151.9546,39.54835,42.197453,6.610012,16000.0,29798400.0,12.967896,1.2420683,12.716567,0.11699295,31.5,1.6317139,-29.702202,0.06954068,0.87871236,-0.3731263,-0.49169743,-0.21800408,-1.2537186,0.6982784,-5.2409477,260.33023,219.1037,6.591606,0
Amur,Mongolia,2006,2567184.0,970804.0,936112.0,-1.609319,2.857522,44.86898,13.393712,41.73731,7.193,602365950.0,3413966800.0,35.88519,1301.0992,40.37037,41.48148,5.3892326,16000.0,39190530.0,12.085138,1.917985,5.095168,0.112867355,28.9,1.6483002,-30.653938,0.25395846,0.6469069,-0.4895257,-0.32141635,-0.3167189,-1.5473863,1.2656393,-4.7126865,198.38673,210.44452,7.0926685,0
Amur,Mongolia,2007,2601856.0,1010110.0,922000.0,-1.520499,2.9485288,44.73506,13.686798,41.57814,7.2,780427260.0,4235001900.0,38.70514,1341.9562,41.32434,42.305336,9.0,16000.0,56561664.0,11.825055,1.6229544,9.630963,0.108078,26.6,1.670578,-42.201317,0.31424916,0.6683777,-0.53764206,-0.2838214,-0.34068105,-1.9932003,3.2244158,-2.8508081,197.68593,178.677,9.286889,0
Amur,Mongolia,2008,2643200.0,1051066.0,909760.0,-1.335242,3.1397455,46.69976,14.539376,38.760864,5.565,1080508400.0,5623185400.0,43.566143,1326.1942,42.26553,43.11815,9.8,17000.0,66750464.0,11.788703,3.0357275,27.955666,0.12496948,24.400002,1.697113,-58.498672,0.26869762,0.53978485,-0.5238426,-0.35109892,-0.33484903,-1.7900553,1.6957293,-4.1954727,227.81003,272.68292,7.581831,0
Amur,Mongolia,2009,2691120.0,1093563.0,899376.0,-1.1488495,3.3082728,48.48385,15.307451,36.208794,5.86,818880500.0,4583850000.0,34.370945,1354.6892,43.19419,43.920147,10.0,17200.0,37634050.0,11.920312,2.443056,7.619506,0.4951725,22.5,1.7278748,-117.29551,0.12562966,0.60998744,-0.6633881,-0.30616286,-0.2633755,-0.9388015,0.46750927,-5.503166,279.21164,274.20233,6.4573097,0
Amur,Mongolia,2010,2738608.0,1137840.0,888224.0,-1.2479548,3.2215087,50.236877,16.235703,33.52733,6.549,843513860.0,7189496000.0,42.086956,1411.6267,40.19343,46.307228,10.2,17200.0,54855680.0,11.90988,2.1168852,10.046206,0.81150055,20.8,1.7585754,-277.86145,0.088493645,0.59704226,-0.5615759,-0.25804117,-0.3648412,-0.6680833,-0.43814278,-6.54694,366.9163,269.70844,5.4475346,0
